,store_number,city,sale_total_16q1,sale_mean_16q1,county_number,price_per_liter_mean_16q1,zip,vol_sol_l_sum_16q1,vol_sold_l_mean_16q1,margin_mean_16q1,margin_sum_16q1
698,4523,EXIRA,9184.26,166.986545455,5,13.134008658,50076,852.0,15.4909090909,55.8534545455,3071.94
699,4524,NORA SPRINGS,7789.42,116.26,34,17.5652523099,50458,690.18,10.3011940299,38.9292537313,2608.26
700,4525,AKRON,8496.76,76.5473873874,75,15.3301158301,51001,695.8,6.26846846847,25.597027027,2841.27
701,4527,GILMORE CITY,3711.78,119.73483871,46,12.2958832565,50541,346.8,11.1870967742,40.015483871,1240.48
702,4528,MARSHALLTOWN,6043.48,107.919285714,64,18.2812414966,50158,400.27,7.14767857143,36.0198214286,2017.11
703,4529,BUFFALO CENTER,3246.0,170.842105263,95,13.7086716792,50424,306.0,16.1052631579,57.1263157895,1085.4
704,4530,ELY,8396.03,129.169692308,57,18.0900311355,52227,562.35,8.65153846154,43.1466153846,2804.53
705,4531,AFTON,6970.36,211.223030303,88,16.1394805195,50830,586.8,17.7818181818,70.5036363636,2326.62
706,4533,ST ANSGAR,8973.0,149.55,66,13.9027242063,50472,881.55,14.6925,50.037,3002.22
707,4535,DUBUQUE,8583.87,122.626714286,31,14.5162789116,52001,683.0,9.75714285714,40.9187142857,2864.31
708,4536,DUBUQUE,7318.7,77.0389473684,31,15.2248822055,52003,632.24,6.65515789474,25.7531578947,2446.55
709,4537,LEON,6588.02,131.7604,27,15.4634095238,50144,477.6,9.552,44.0524,2202.62
710,4538,CLARKSVILLE,8384.64,147.098947368,12,12.0425146199,50619,759.0,13.3157894737,49.2010526316,2804.46
711,4539,SCRANTON,6682.04,98.2652941176,37,17.4315546218,51462,456.57,6.71426470588,32.8582352941,2234.36
712,4540,BELLEVUE,4683.5,106.443181818,49,16.5578354978,52031,324.37,7.37204545455,35.5670454545,1564.95
713,4543,MARION,9961.58,150.933030303,57,14.8748340548,52302,821.7,12.45,50.5045454545,3333.3
714,4544,OSCEOLA,4177.02,112.892432432,20,12.6018532819,50213,405.0,10.9459459459,37.7740540541,1397.64
715,4545,COUNCIL BLUFFS,21178.72,93.2983259912,78,20.4823914412,51503,1310.12,5.77145374449,31.1131277533,7062.68
716,4546,GLIDDEN,7551.62,98.072987013,14,16.6216759431,51443,613.3,7.96493506494,32.8058441558,2526.05
717,4547,HAMPTON,17762.97,123.353958333,35,13.0276587302,50441,1813.75,12.5954861111,41.7409027778,6010.69
718,4549,COLO,7243.5,127.078947368,85,11.877176274,50056,650.1,11.4052631579,42.5273684211,2424.06
719,4551,URBANA,7035.21,106.594090909,6,14.3405555556,52345,585.85,8.87651515152,35.6321212121,2351.72
720,4552,BUFFALO,8968.3,121.193243243,82,14.8890862291,52728,741.75,10.0236486486,40.4959459459,2996.7
721,4553,SHEFFIELD,5634.06,125.201333333,35,11.666962963,50475,552.0,12.2666666667,41.9248888889,1886.62
722,4555,DONNELLSON,1915.8,136.842857143,56,12.7596598639,52625,159.0,11.3571428571,45.6428571429,639.0
723,4556,GOLDFIELD,6095.16,145.122857143,99,11.9865986395,50542,600.6,14.3,48.4757142857,2035.98
724,4557,TRAER,17333.3,61.4656028369,86,13.6380209389,50675,1655.62,5.8709929078,20.57,5800.74
725,4558,SIOUX CITY,25787.69,91.1225795053,97,16.8778663974,51105,2176.71,7.69155477032,30.3914840989,8600.79
726,4559,OSAGE,28155.91,42.9861221374,66,15.5975739731,50461,2535.5,3.87099236641,14.3910229008,9426.12
727,4560,HARLAN,8679.19,87.6685858586,83,20.107965368,51537,619.32,6.25575757576,29.254040404,2896.15
728,4561,EVANSDALE,17772.43,240.167972973,7,22.5756692407,50707,1009.0,13.6351351351,80.1332432432,5929.86
729,4562,MECHANICSVILLE,6430.38,146.145,16,15.2246645022,52306,457.8,10.4045454545,48.7386363636,2144.5
730,4563,IRETON,4499.34,71.4180952381,84,17.2207256236,51027,287.75,4.56746031746,23.8257142857,1501.02
731,4565,SIOUX CITY,14633.46,100.920413793,97,16.7319441708,51106,1112.49,7.67234482759,33.6985517241,4886.29
732,4566,CEDAR RAPIDS,23989.63,75.4390880503,57,17.6053668763,52404,1649.94,5.18849056604,25.1756603774,8005.86
733,4568,SIOUX CITY,39860.07,96.2803623188,97,17.9218990108,51108,2684.13,6.4834057971,32.1216666667,13298.37
734,4569,SUTHERLAND,9845.16,136.738333333,71,13.1790939153,51058,807.5,11.2152777778,45.6591666667,3287.46
735,4571,ALLISON,4843.68,138.390857143,12,13.8199183673,50602,408.0,11.6571428571,46.4057142857,1624.2
736,4573,HAMBURG,5727.55,114.551,36,15.9481904762,51640,394.15,7.883,38.2064,1910.32
737,4575,SLATER,10349.55,86.24625,85,16.5078888889,50244,807.45,6.72875,28.8155,3457.86
738,4576,ARNOLDS PARK,23566.47,87.6076951673,30,16.2656434767,51331,1693.47,6.29542750929,29.2795539033,7876.2
739,4577,WOODWARD,5977.98,85.3997142857,25,14.8023401361,50276,452.62,6.466,28.5025714286,1995.18
740,4578,FARMINGTON,8655.69,97.2549438202,89,16.5787105404,52626,609.69,6.8504494382,32.4987640449,2892.39
741,4580,WASHINGTON,11551.85,43.1039179104,92,20.1085856432,52353,865.17,3.22824626866,14.385,3855.18
742,4582,SPIRIT LAKE,6756.33,40.4570658683,30,16.3949786142,51360,571.47,3.4219760479,13.5143113772,2256.89
743,4584,DUMONT,6236.27,53.3014529915,12,13.1431013431,50602,618.62,5.28735042735,17.8409401709,2087.39
744,4585,FARLEY,6572.1,124.001886792,31,15.3880682839,52046,495.0,9.33962264151,41.438490566,2196.24
745,4588,SIOUX CITY,72797.56,139.192275335,97,20.5917185651,51103,4085.59,7.81183556405,46.432332696,24284.11
746,4589,SIBLEY,9300.93,72.1002325581,72,15.3186526394,51249,862.01,6.68224806202,24.1459689922,3114.83
747,4590,CEDAR FALLS,7102.42,116.433114754,7,14.04230484,50613,547.2,8.97049180328,38.9085245902,2373.42
748,4591,CLARION,6328.3,129.148979592,99,15.4708551992,50525,453.9,9.26326530612,43.1285714286,2113.3
749,4592,EMMETSBURG,14108.9,50.7514388489,74,16.5614662556,50536,1218.95,4.38471223022,16.9744604317,4718.9
750,4594,DES MOINES,10352.83,33.5043042071,77,18.344102327,50312,732.74,2.37132686084,11.1805177994,3454.78
751,4595,DES MOINES,16719.95,66.8798,77,19.6578552381,50321,1037.63,4.15052,22.31408,5578.52
752,4596,DES MOINES,13470.65,48.6305054152,77,19.2574282276,50317,872.96,3.1514801444,16.2298555957,4495.67
753,4597,DES MOINES,26868.43,54.2796565657,77,19.436006734,50315,1858.74,3.75503030303,18.1155151515,8967.18
754,4598,DES MOINES,11526.07,39.6084879725,77,19.1709834724,50317,755.55,2.59639175258,13.2181099656,3846.47
755,4599,DES MOINES,21875.57,51.1111448598,77,18.9704272363,50317,1567.48,3.6623364486,17.0603504673,7301.83
756,4600,DES MOINES,14660.82,102.523216783,77,13.7514685315,50317,1252.13,8.75615384615,34.234965035,4895.6
757,4601,DES MOINES,15162.47,43.9491884058,77,16.9803064182,50317,1010.55,2.92913043478,14.6727246377,5062.09
758,4602,PACIFIC JUNCTION,27069.99,114.219367089,65,18.0243801487,51561,1841.97,7.77202531646,38.1355274262,9038.12
759,4603,DES MOINES,14365.78,43.4011480363,77,16.8933103151,50320,964.43,2.9136858006,14.4763746224,4791.68
760,4604,NEWTON,60511.16,33.1205035577,50,17.7413842625,50208,4726.19,2.58685823755,11.0624685276,20211.13
761,4605,MARION,11014.79,84.7291538462,57,16.1986959707,52302,806.0,6.2,28.2603076923,3673.84
762,4607,GUTTENBERG,7480.16,120.647741935,22,15.94906298,52052,550.5,8.87903225806,40.3319354839,2500.58
763,4608,COUNCIL BLUFFS,14632.53,65.3237946429,78,19.206832483,51503,1044.15,4.66138392857,21.7891964286,4880.78
764,4609,ANKENY,11107.25,62.4002808989,77,16.3648261102,50023,816.55,4.58735955056,20.8311797753,3707.95
765,4610,FONDA,3773.32,188.666,76,15.6805,50540,259.5,12.975,62.9005,1258.01
766,4612,DAVENPORT,6405.68,84.2852631579,82,17.818339599,52802,525.9,6.91973684211,28.1157894737,2136.8
767,4613,CARROLL,13446.16,85.6443312102,14,12.147992114,51401,1344.95,8.56656050955,28.6127388535,4492.2
768,4615,MASON CITY,102262.61,156.126122137,17,17.2680519811,50401,8422.17,12.8582748092,52.5033740458,34389.71
769,4617,DES MOINES,81756.77,72.1595498676,77,20.6214132308,50317,4901.25,4.32590467785,24.0772021183,27279.47
770,4619,FORT MADISON,34668.61,61.6879181495,56,18.3457100491,52627,2448.73,4.35717081851,20.5766014235,11564.05
771,4620,FONTANELLE,13920.05,123.186283186,1,19.0936198904,50846,1094.88,9.68920353982,41.1569911504,4650.74
772,4621,MAXWELL,7814.46,139.543928571,85,12.0214965986,50161,703.5,12.5625,46.7260714286,2616.66
773,4622,DES MOINES,18624.15,51.0250684932,77,18.7825335943,50320,1281.17,3.51005479452,17.0309315068,6216.29
774,4623,VAN METER,2765.7,115.2375,25,12.0600396825,50261,275.1,11.4625,38.45,922.8
775,4624,HIAWATHA,9806.04,72.1032352941,57,19.5633648459,52233,613.86,4.51367647059,24.0511029412,3270.95
776,4626,COUNCIL BLUFFS,15826.01,63.8145564516,78,17.6265994624,51501,1113.06,4.48814516129,21.2833467742,5278.27
777,4628,OELWEIN,24199.51,133.698950276,33,16.0401867929,50662,1811.97,10.0108839779,44.5861878453,8070.1
778,4629,GLENWOOD,20449.76,87.7672103004,65,16.8488187206,51534,1469.04,6.30489270386,29.2812875536,6822.54
779,4630,DAVENPORT,43021.97,162.347056604,82,16.8426289308,52803,2974.28,11.2236981132,54.1661509434,14354.03
780,4631,CEDAR FALLS,7846.3,95.6865853659,7,17.2664692218,50613,663.24,8.08829268293,31.9318292683,2618.41
781,4633,CARTER LAKE,21676.15,69.6982315113,78,18.5254409738,51510,1387.95,4.46286173633,23.2469131833,7229.79
782,4634,CEDAR RAPIDS,12575.55,63.8352791878,57,18.5963415518,52402,839.85,4.26319796954,21.295177665,4195.15
783,4635,CEDAR RAPIDS,7288.68,75.1410309278,57,20.0344428081,52405,474.53,4.89206185567,25.0829896907,2433.05
784,4636,CEDAR RAPIDS,13729.78,64.7631132075,57,21.9184478886,52402,808.25,3.8125,21.6034433962,4579.93
785,4637,CEDAR RAPIDS,16922.79,42.0964925373,57,18.2875906183,52404,1254.33,3.1202238806,14.0410447761,5644.5
786,4638,DAVENPORT,64335.29,137.762933619,82,19.4066834914,52804,4020.81,8.60987152034,45.9738329764,21469.78
787,4640,DAVENPORT,36086.05,150.987656904,82,25.212671847,52807,1636.58,6.84761506276,50.350376569,12033.74
788,4641,DES MOINES,19560.04,45.3829234339,77,17.5204728759,50315,1453.71,3.37287703016,15.1423665893,6526.36
789,4642,WATERLOO,29701.11,104.581373239,7,19.1185236419,50701,1983.75,6.98503521127,34.8808802817,9906.17
790,4643,RED OAK,6654.62,147.880444444,69,18.8656296296,51566,410.4,9.12,49.3315555556,2219.92
791,4644,DAVENPORT,30179.27,86.9719596542,82,18.7904418828,52803,2474.93,7.13236311239,29.0192507205,10069.68
792,4645,ELDRIDGE,5431.11,46.8199137931,82,14.9237848933,52748,442.95,3.81853448276,15.6201724138,1811.94
793,4647,WATERLOO,20906.18,101.48631068,7,18.0801629681,50707,1429.15,6.93762135922,33.870776699,6977.38
794,4648,WATERLOO,99135.67,230.548069767,7,26.6535863787,50703,3879.84,9.02288372093,76.9462790698,33086.9
795,4650,SWEA CITY,11394.96,118.6975,55,12.2703670635,50590,1001.15,10.4286458333,39.6953125,3810.75
796,4651,JEWELL,7768.53,52.8471428571,40,15.0686815679,50130,810.79,5.51557823129,17.6639455782,2596.6
797,4652,DAVENPORT,60383.32,160.59393617,82,24.5350405268,52803,2750.63,7.31550531915,53.553856383,20136.25
798,4653,JEFFERSON,5080.99,90.7319642857,37,16.3881632653,50129,409.5,7.3125,30.3716071429,1700.81
799,4654,STUART,15709.61,97.5752173913,1,16.5127210884,50250,1128.6,7.0099378882,32.6169565217,5251.33
800,4655,PRAIRIE CITY,5675.79,84.7132835821,50,14.6399573561,50228,451.05,6.73208955224,28.2497014925,1892.73
801,4657,WELLSBURG,5928.18,118.5636,38,12.3034095238,50680,617.55,12.351,39.756,1987.8
802,4659,CONRAD,3115.41,69.2313333333,38,15.0857777778,50621,250.55,5.56777777778,23.1228888889,1040.53
803,4660,CEDAR RAPIDS,18702.71,138.538592593,57,23.5488500882,52403,864.13,6.40096296296,46.1988888889,6236.85
804,4661,GRIMES,8126.37,47.8021764706,77,20.334232493,50111,537.68,3.16282352941,15.9562941176,2712.57
805,4662,CEDAR RAPIDS,12877.91,54.1088655462,57,17.0426090436,52405,1086.61,4.56558823529,18.0478151261,4295.38
806,4663,PEOSTA,6402.0,120.79245283,31,15.8007008086,52068,460.1,8.68113207547,40.3871698113,2140.52
807,4664,BOONE,6445.92,189.585882353,8,13.9696918768,50036,525.6,15.4588235294,63.2558823529,2150.7
808,4665,ANKENY,13004.58,119.308073394,77,13.5821930974,50021,1012.5,9.28899082569,39.8581651376,4344.54
809,4667,BEVINGTON,9136.48,57.103,61,17.3983035714,50033,669.74,4.185875,19.081375,3053.02
810,4668,CLEAR LAKE,32706.73,77.3208747045,17,14.3594765282,50428,2965.25,7.01004728132,25.8379432624,10929.45
811,4669,DES MOINES,35909.49,173.475797101,77,90.1882988268,50312,361.65,1.74710144928,57.8352173913,11971.89
812,4670,TRIPOLI,35202.75,62.085978836,9,14.6240614764,50676,2968.61,5.23564373898,20.7744268078,11779.1
813,4673,WEST POINT,52211.62,147.908271955,56,16.688684743,52656,3285.5,9.30736543909,49.3567988669,17422.95
814,4674,AMES,14486.2,76.2431578947,85,17.341037594,50010,1025.27,5.39615789474,25.4458947368,4834.72
815,4675,AMES,11390.31,75.4325165563,85,18.1157994324,50010,776.09,5.13966887417,25.1757615894,3801.54
816,4676,SIOUX CITY,19955.04,60.8385365854,97,22.0514851916,51101,1209.68,3.68804878049,20.2901829268,6655.18
817,4677,CORALVILLE,223113.36,1320.19739645,52,25.4270047901,52241,12117.0,71.6982248521,441.23112426,74568.06
818,4678,ADEL,45900.25,141.231538462,25,14.4893274725,50003,3876.77,11.9285230769,47.2779076923,15365.32
819,4679,CEDAR RAPIDS,10080.78,186.681111111,57,18.2821164021,52402,637.5,11.8055555556,62.2833333333,3363.3
820,4684,INDIANOLA,21581.18,118.577912088,91,13.7447017268,50125,1867.3,10.2598901099,39.570989011,7201.92
821,4685,Dubuque,8315.59,125.993787879,31,24.7610606061,52001,450.9,6.83181818182,42.0215151515,2773.42
822,4686,CLINTON,5029.48,46.1420183486,23,18.1391197029,52732,406.09,3.72559633028,15.4072477064,1679.39
823,4687,CEDAR RAPIDS,10992.41,85.878203125,57,16.2462574405,52402,837.95,6.546484375,28.65078125,3667.3
824,4688,CARROLL,12887.7,144.805617978,14,15.4213108614,51401,966.6,10.8606741573,48.3856179775,4306.32
825,4690,BALDWIN,7297.21,101.350138889,49,13.3081944444,52207,653.02,9.06972222222,34.0315277778,2450.27
826,4692,KEOKUK,6841.86,139.629795918,56,15.7216763848,52632,477.4,9.74285714286,46.5644897959,2281.66
827,4694,DAVENPORT,22446.62,93.1395020747,82,18.6069907133,52806,1393.13,5.78062240664,31.0738174274,7488.79
828,4695,ALTOONA,8663.18,131.26030303,77,17.1663023088,50009,580.06,8.78878787879,43.8090909091,2891.4
829,4696,WEST DES MOINES,13115.6,41.2440251572,77,18.6453444145,50266,868.81,2.73210691824,13.7634591195,4376.78
830,4697,IOWA CITY,83064.58,254.020122324,52,23.3768408158,52240,3755.3,11.4840978593,84.7091743119,27699.9
831,4698,FAIRFIELD,13059.83,104.47864,51,19.1246285714,52556,940.0,7.52,34.89008,4361.26
832,4699,BETTENDORF,5146.8,111.886956522,82,17.9677225673,52722,356.82,7.75695652174,37.3106521739,1716.29
833,4700,ALLISON,8442.41,71.5458474576,12,13.230173527,50602,801.57,6.79296610169,24.0633050847,2839.47
834,4701,BOONE,5359.38,105.085882353,8,16.2370494865,50036,584.62,11.4631372549,35.2468627451,1797.59
835,4702,FORT DODGE,8386.7,178.440425532,94,17.4420263425,50501,557.62,11.8642553191,59.684893617,2805.19
836,4703,SIOUX CITY,9673.86,122.453924051,97,20.719138035,51101,604.94,7.65746835443,40.8567088608,3227.68
837,4704,COUNCIL BLUFFS,19256.66,100.820209424,78,15.1785489903,51501,1625.83,8.51219895288,33.6634031414,6429.71
838,4705,CORALVILLE,12388.74,147.485,52,16.6871031746,52241,826.8,9.84285714286,49.2128571429,4133.88
839,4707,CLINTON,2983.56,149.178,23,14.6275238095,52732,228.0,11.4,49.746,994.92
840,4708,GLENWOOD,28369.98,125.530884956,65,12.4102317741,51534,2500.5,11.064159292,41.9086725664,9471.36
841,4709,AMES,9519.84,111.998117647,85,18.1695098039,50010,652.8,7.68,37.3764705882,3177.0
842,4710,DUBUQUE,8282.5,111.925675676,31,16.1471042471,52002,620.0,8.37837837838,37.3232432432,2761.92
843,4711,DUBUQUE,10402.98,144.485833333,31,14.9091137566,52002,764.4,10.6166666667,48.215,3471.48
844,4712,DUBUQUE,14953.38,69.8756074766,31,18.2155473965,52001,1074.22,5.01971962617,23.3056542056,4987.41
845,4713,CORALVILLE,12486.18,148.645,52,18.102244898,52241,758.25,9.02678571429,49.5992857143,4166.34
846,4715,WEST DES MOINES,8882.21,136.649384615,77,15.285003663,50265,650.1,10.0015384615,45.5701538462,2962.06
847,4717,BETTENDORF,3527.13,92.8192105263,82,14.2126817043,52722,273.0,7.18421052632,30.9718421053,1176.93
848,4718,WEST DES MOINES,11115.75,126.315340909,77,16.640995671,50266,776.98,8.82931818182,42.1660227273,3710.61
849,4719,WEST DES MOINES,11288.46,152.546756757,77,18.1275160875,50265,667.5,9.02027027027,50.8735135135,3764.64
850,4720,CHARITON,10220.88,146.012571429,59,13.1175442177,50049,822.0,11.7428571429,48.7894285714,3415.26
851,4721,BURLINGTON,5470.64,156.304,29,21.1135782313,52601,291.0,8.31428571429,52.1571428571,1825.5
852,4722,BURLINGTON,7519.8,187.995,29,18.8214285714,56201,495.0,12.375,62.763,2510.52
853,4724,NEWTON,11735.76,160.763835616,50,18.2855936073,50208,723.3,9.90821917808,53.6095890411,3913.5
854,4725,ANKENY,19157.88,64.0731772575,77,17.6635340022,50023,1447.03,4.83956521739,21.3958528428,6397.36
855,4726,ANKENY,15549.06,114.331323529,77,14.2738620448,50021,1186.1,8.72132352941,38.1864705882,5193.36
856,4727,ANKENY,16601.64,158.110857143,77,17.4190113379,50021,1057.5,10.0714285714,52.7411428571,5537.82
857,4730,JOHNSTON,10876.68,134.28,77,18.6668253968,50131,669.6,8.26666666667,44.78,3627.18
858,4731,CLIVE,12675.84,164.621298701,77,19.1634894867,50325,711.3,9.23766233766,54.9187012987,4228.74
859,4733,URBANDALE,23441.15,153.210130719,77,16.3972953626,50322,1561.85,10.2081699346,51.1184313725,7821.12
860,4734,URBANDALE,16548.78,146.449380531,77,14.1472229246,50322,1326.0,11.7345132743,48.9138053097,5527.26
861,4736,MARION,10104.12,160.382857143,57,18.8317762661,52302,706.5,11.2142857143,53.55,3373.65
862,4738,COUNCIL BLUFFS,6871.43,81.8027380952,78,18.1400680272,51501,498.65,5.93630952381,27.2810714286,2291.61
863,4739,COUNCIL BLUFFS,7972.56,150.425660377,78,20.6632524708,51503,421.5,7.95283018868,50.1622641509,2658.6
864,4740,COUNCIL BLUFFS,16423.2,159.448543689,78,17.9921359223,51501,968.1,9.39902912621,53.2077669903,5480.4
865,4741,COUNCIL BLUFFS,9906.0,133.864864865,78,14.1801801802,51503,780.0,10.5405405405,44.687027027,3306.84
866,4742,COUNCIL BLUFFS,3778.4,102.118918919,78,10.9963963964,51501,364.75,9.85810810811,34.052972973,1259.96
867,4743,COUNCIL BLUFFS,39090.48,116.340714286,78,13.5372179705,51503,3788.86,11.2763690476,38.8599107143,13056.93
868,4744,CEDAR RAPIDS,15512.64,143.635555556,57,16.8675220459,52402,1121.7,10.3861111111,47.907037037,5173.96
869,4745,CEDAR RAPIDS,10194.83,107.314,57,15.4217418546,52404,869.72,9.15494736842,35.842,3404.99
870,4746,MUSCATINE,9610.62,160.177,70,17.8439484127,52761,619.8,10.33,53.431,3205.86
871,4747,DAVENPORT,20291.16,143.90893617,82,15.895960824,52803,1384.5,9.81914893617,48.0333333333,6772.7
872,4748,DAVENPORT,10380.67,125.068313253,82,18.3461962134,52807,653.6,7.87469879518,41.7368674699,3464.16
873,4749,DAVENPORT,6642.5,162.012195122,82,17.696271777,52804,439.6,10.7219512195,54.0302439024,2215.24
874,4750,DAVENPORT,4806.24,155.04,82,19.028187404,52807,270.6,8.72903225806,51.8303225806,1606.74
875,4751,DAVENPORT,4043.1,106.397368421,82,16.764962406,52806,283.5,7.46052631579,35.4781578947,1348.17
876,4752,BURLINGTON,51969.06,181.076864111,29,22.3204098225,52655,2513.0,8.75609756098,60.3879442509,17331.34
877,4753,ADAIR,1446.74,85.1023529412,1,17.8003921569,50002,96.1,5.65294117647,28.3823529412,482.5
878,4754,WAVERLY,5050.27,109.788478261,9,18.1871428571,50677,337.62,7.33956521739,36.6304347826,1685.0
879,4755,MASON CITY,8801.82,172.584705882,17,19.5132773109,50401,475.5,9.32352941176,57.5517647059,2935.14
880,4756,MARSHALLTOWN,7383.91,111.877424242,64,19.6499278499,50158,451.0,6.83333333333,37.3062121212,2462.21
881,4757,BONDURANT,28859.8,39.4798905609,77,18.2783792587,50035,2117.11,2.89618331053,13.1823119015,9636.27
882,4760,WATERLOO,11202.48,153.458630137,7,15.8880626223,50701,765.0,10.4794520548,51.1849315068,3736.5
883,4762,FORT ATKINSON,22731.51,71.7082334385,96,13.4705828451,52144,1851.8,5.84164037855,23.9399053628,7588.95
884,4764,FORT DODGE,35618.36,75.9453304904,94,18.4760122855,50501,2516.16,5.3649466951,25.3525799574,11890.36
885,4765,DUBUQUE,6328.93,87.9018055556,31,20.8956018519,52001,333.68,4.63444444444,29.3090277778,2110.25
886,4767,ANKENY,10210.26,58.3443428571,77,17.8141741497,50023,799.81,4.57034285714,19.5053142857,3413.43
887,4768,URBANDALE,8446.16,98.2111627907,77,14.9448062016,50322,684.7,7.96162790698,32.7854651163,2819.55
888,4769,ELMA,20720.28,153.483555556,45,12.9683633157,50628,1765.75,13.0796296296,51.2939259259,6924.68
889,4770,HUDSON,8898.34,164.784074074,7,15.2577954145,50643,664.2,12.3,55.0155555556,2970.84
890,4771,CEDAR RAPIDS,9924.01,68.4414482759,57,19.1412216749,52402,669.65,4.61827586207,22.8406206897,3311.89
891,4773,WEST DES MOINES,10260.2,23.1607223476,77,17.6433580565,50265,714.59,1.61306997743,7.72702031603,3423.07
892,4774,ESTHERVILLE,11342.84,101.275357143,32,15.4234693878,51334,969.25,8.65401785714,33.8029464286,3785.93
893,4775,DAKOTA CITY,4738.7,76.4306451613,46,16.3399078341,50529,429.95,6.93467741935,25.5277419355,1582.72
894,4777,PAULLINA,7105.67,122.511551724,71,14.536272578,51046,692.97,11.9477586207,40.9848275862,2377.12
895,4779,MOUNT AYR,4319.22,93.8960869565,80,15.9062215321,50854,323.89,7.04108695652,31.3780434783,1443.39
896,4780,BRITT,6523.56,103.548571429,41,15.7603325775,50423,525.75,8.34523809524,34.5780952381,2178.42
897,4781,EARLY,5564.46,99.3653571429,81,15.6347789116,50535,414.3,7.39821428571,33.2164285714,1860.12
898,4783,EMMETSBURG,8393.58,164.58,74,14.8265359477,50536,684.0,13.4117647059,54.8894117647,2799.36
899,4785,AVOCA,13694.86,163.034047619,78,16.2938151927,51521,958.35,11.4089285714,54.4313095238,4572.23
900,4786,WINTERSET,3352.63,124.171481481,61,18.2814814815,50273,197.45,7.31296296296,41.4044444444,1117.92
901,4787,SWISHER,12124.34,78.2215483871,52,17.430218126,52338,840.75,5.42419354839,26.1136774194,4047.62
902,4788,CEDAR RAPIDS,11655.03,125.322903226,57,16.0177777778,52405,837.75,9.00806451613,41.7890322581,3886.38
903,4789,BUSSEY,4697.7,117.4425,63,9.5547797619,50044,539.4,13.485,39.216,1568.64
904,4790,MEDIAPOLIS,3943.91,57.158115942,29,20.6768184955,52405,230.7,3.34347826087,19.0634782609,1315.38
905,4791,SIOUX CITY,1344.0,134.4,97,10.7620952381,51106,130.5,13.05,44.82,448.2
906,4793,FORT MADISON,9778.25,52.0119680851,56,19.637710233,52627,575.97,3.06367021277,17.3542553191,3262.6
907,4794,BURLINGTON,71469.91,68.1964790076,29,19.4652183297,52601,4252.92,4.05812977099,22.7484160305,23840.34
908,4795,DES MOINES,22735.32,160.107887324,77,15.3437525151,50317,1723.5,12.1373239437,53.3881690141,7581.12
909,4796,DES MOINES,7952.4,180.736363636,77,19.8967099567,50321,420.0,9.54545454545,60.2972727273,2653.08
910,4797,DES MOINES,12354.3,202.529508197,77,13.3081654957,50316,1156.5,18.9590163934,67.586557377,4122.78
911,4798,DES MOINES,14041.02,159.557045455,77,16.1932954545,50320,933.0,10.6022727273,53.2472727273,4685.76
912,4799,DES MOINES,10863.9,119.383516484,77,15.7875039246,50317,792.75,8.71153846154,39.8416483516,3625.59
913,4800,DES MOINES,12852.18,146.0475,77,15.5342018398,50320,1015.2,11.5363636364,48.7032954545,4285.89
914,4801,DES MOINES,30392.38,136.902612613,77,15.4925289575,50311,2342.25,10.5506756757,45.6659009009,10137.83
915,4802,DES MOINES,41437.91,151.787216117,77,14.8729042386,50310,3067.0,11.2344322344,50.6417582418,13825.2
916,4803,DES MOINES,26142.48,160.383312883,77,16.228454572,50313,1815.0,11.1349693252,53.503803681,8721.12
917,4804,DES MOINES,18178.5,152.760504202,77,14.7074829932,50312,1431.0,12.025210084,50.9818487395,6066.84
918,4805,FORT DODGE,30333.43,99.1288562092,94,17.4144522253,50501,2121.28,6.9322875817,33.0699346405,10119.4
919,4806,WEST LIBERTY,22424.52,151.517027027,70,20.9970624196,52776,1260.1,8.51418918919,50.5364864865,7479.4
920,4807,WILLIAMSBURG,44703.83,124.523203343,48,14.160754742,52361,3859.5,10.7506963788,41.6406963788,14949.01
921,4808,COUNCIL BLUFFS,14764.19,123.034916667,78,17.1214365079,51501,948.73,7.90608333333,41.053,4926.36
922,4810,ANKENY,17082.79,88.9728645833,77,17.3061830357,50021,1113.56,5.79979166667,29.69796875,5702.01
923,4813,GRAND MOUND,8417.28,75.1542857143,23,17.8896556122,52751,643.8,5.74821428571,25.09625,2810.78
924,4817,KNOXVILLE,6991.85,84.2391566265,63,17.5088238669,50138,567.6,6.83855421687,28.1334939759,2335.08
925,4818,DECORAH,29772.86,127.234444444,96,14.1187199837,52101,2287.5,9.77564102564,42.4811538462,9940.59
926,4819,ALTOONA,33575.63,36.9775660793,77,20.2584382211,50009,2329.6,2.56563876652,12.3445264317,11208.83
927,4820,INWOOD,16387.29,53.5532352941,60,15.0108932462,51240,1378.67,4.50545751634,17.8744771242,5469.59
928,4821,OSKALOOSA,5990.6,122.257142857,62,15.4059766764,52577,446.1,9.10408163265,40.8208163265,2000.22
929,4823,CRESTON,6794.49,63.4999065421,88,15.7936137072,50801,584.5,5.46261682243,21.2314018692,2271.76
930,4824,CRESTON,15186.09,140.611944444,88,18.5517901235,50801,945.9,8.75833333333,46.9203703704,5067.4
931,4825,OSCEOLA,4187.55,80.5298076923,20,13.4928021978,50213,408.6,7.85769230769,26.9455769231,1401.17
932,4827,IOWA CITY,24570.61,123.47040201,52,19.9513448193,52240,1775.03,8.91974874372,41.2496984925,8208.69
933,4828,MARSHALLTOWN,11686.44,229.145882353,64,16.0378618114,50158,909.0,17.8235294118,76.4349019608,3898.18
